epoch,step,train/cardinality_error,train/cardinality_error_0,train/cardinality_error_1,train/cardinality_error_enc,train/class_error,train/loss,train/loss_bbox,train/loss_bbox_0,train/loss_bbox_1,train/loss_bbox_enc,train/loss_ce,train/loss_ce_0,train/loss_ce_1,train/loss_ce_enc,train/loss_giou,train/loss_giou_0,train/loss_giou_1,train/loss_giou_enc,train/lr,train/lr_max,train/lr_min,val/AP/Animal,val/AP/Boat/ship,val/AP/Buoy,val/AP/Float,val/AP/Other,val/AP/Paddle board,val/AP/Row boats,val/AP/Swimmer,val/F1,val/ema_mAP_50,val/ema_mAP_50_95,val/ema_mAR,val/loss,val/mAP_50,val/mAP_50_95,val/mAP_75,val/mAR,val/precision,val/recall
25,2573,,,,,,,,,,,,,,,,,,,,,,0.20917321741580963,0.539460301399231,0.2623955011367798,0.3663366436958313,0.16308563947677612,0.6053568124771118,0.4348433017730713,0.36506789922714233,0.5627565979957581,0.5386873483657837,0.36397576332092285,0.5657029151916504,5.08960485458374,0.5469014644622803,0.3682149052619934,0.37929418683052063,0.5676713585853577,0.7347608208656311,0.49487078189849854
25,2573,3897.077880859375,3896.69189453125,3896.99755859375,3895.030517578125,4.920139312744141,5.130629539489746,0.01410622801631689,0.0145333893597126,0.014243058860301971,0.018844246864318848,0.6231440305709839,0.6697101593017578,0.6296434998512268,0.6868125200271606,0.2679678201675415,0.2719678580760956,0.2693225145339966,0.29708313941955566,,,,,,,,,,,,,,,,,,,,,,
26,2599,,,,,,,,,,,,,,,,,,,0.00012077770952600986,0.00012077770952600986,7.57532802708738e-07,,,,,,,,,,,,,,,,,,,
26,2649,,,,,,,,,,,,,,,,,,,0.00012077770952600986,0.00012077770952600986,7.57532802708738e-07,,,,,,,,,,,,,,,,,,,
26,2672,,,,,,,,,,,,,,,,,,,,,,0.2882099747657776,0.5377334952354431,0.2552347779273987,0.09548921138048172,0.15999680757522583,0.608572781085968,0.4395221769809723,0.37650376558303833,0.5656616687774658,0.5521820783615112,0.37245863676071167,0.5712049007415771,5.186942100524902,0.5373138189315796,0.3451578617095947,0.36103662848472595,0.5641173720359802,0.6624955534934998,0.5170828104019165
26,2672,3897.00390625,3896.874267578125,3896.988525390625,3895.526611328125,5.023628234863281,5.147071361541748,0.014374326914548874,0.014768932946026325,0.014496083371341228,0.019032448530197144,0.6223602294921875,0.6658499836921692,0.6287369728088379,0.6794150471687317,0.2717488408088684,0.27549177408218384,0.27240321040153503,0.29903241991996765,,,,,,,,,,,,,,,,,,,,,,
27,2699,,,,,,,,,,,,,,,,,,,0.00012077770952600986,0.00012077770952600986,7.57532802708738e-07,,,,,,,,,,,,,,,,,,,
27,2749,,,,,,,,,,,,,,,,,,,0.00012077770952600986,0.00012077770952600986,7.57532802708738e-07,,,,,,,,,,,,,,,,,,,
27,2771,,,,,,,,,,,,,,,,,,,,,,0.24514983594417572,0.5316609740257263,0.26185664534568787,0.18953323364257812,0.170017808675766,0.5948164463043213,0.4419808089733124,0.36355942487716675,0.5205815434455872,0.5543428659439087,0.3702656626701355,0.5698885321617126,5.134079456329346,0.5356635451316833,0.34982189536094666,0.3627639710903168,0.560826301574707,0.6909240484237671,0.43408212065696716
27,2771,3896.894287109375,3896.896484375,3896.9482421875,3895.03759765625,4.652884006500244,5.086424827575684,0.013682796619832516,0.014004547148942947,0.013836379162967205,0.018083471804857254,0.6211778521537781,0.6671002507209778,0.6286005973815918,0.6810219287872314,0.26582086086273193,0.26945850253105164,0.26702359318733215,0.29294145107269287,,,,,,,,,,,,,,,,,,,,,,
28,2799,,,,,,,,,,,,,,,,,,,0.00012077770952600986,0.00012077770952600986,7.57532802708738e-07,,,,,,,,,,,,,,,,,,,
28,2849,,,,,,,,,,,,,,,,,,,0.00012077770952600986,0.00012077770952600986,7.57532802708738e-07,,,,,,,,,,,,,,,,,,,
28,2870,,,,,,,,,,,,,,,,,,,,,,0.20176132023334503,0.5317093133926392,0.2447095513343811,0.3316831588745117,0.15091472864151,0.5783369541168213,0.4246218800544739,0.37311428785324097,0.5286356806755066,0.5428828001022339,0.36100640892982483,0.5683633089065552,5.180929183959961,0.5396445393562317,0.35460638999938965,0.3538941740989685,0.5546178221702576,0.5346945524215698,0.5306227207183838
28,2870,3896.9794921875,3896.92236328125,3896.99755859375,3895.1787109375,4.692944526672363,5.014010906219482,0.013340937905013561,0.013683406636118889,0.013512845151126385,0.01782330311834812,0.6138360500335693,0.6590395569801331,0.6207172274589539,0.6735818982124329,0.26141032576560974,0.2651256322860718,0.26259371638298035,0.28838610649108887,,,,,,,,,,,,,,,,,,,,,,
29,2899,,,,,,,,,,,,,,,,,,,0.00012077770952600986,0.00012077770952600986,7.57532802708738e-07,,,,,,,,,,,,,,,,,,,
29,2949,,,,,,,,,,,,,,,,,,,0.00012077770952600986,0.00012077770952600986,7.57532802708738e-07,,,,,,,,,,,,,,,,,,,
29,2969,,,,,,,,,,,,,,,,,,,,,,0.22067037224769592,0.5216321349143982,0.24954721331596375,0.1476033478975296,0.16213522851467133,0.5966337323188782,0.4642546474933624,0.38049158453941345,0.5442917943000793,0.5395216941833496,0.35777443647384644,0.5717871189117432,5.18758487701416,0.5256484150886536,0.3428710401058197,0.3558412194252014,0.5596287846565247,0.5909976959228516,0.5145050287246704
29,2969,3897.044189453125,3896.80517578125,3897.0283203125,3895.608642578125,4.557236671447754,5.086491107940674,0.013971593230962753,0.014279051683843136,0.014128816314041615,0.01814143732190132,0.6175559759140015,0.6616759896278381,0.6245147585868835,0.6758759617805481,0.2676365077495575,0.27166223526000977,0.26850664615631104,0.2943274676799774,,,,,,,,,,,,,,,,,,,,,,
30,2999,,,,,,,,,,,,,,,,,,,0.00012077770952600986,0.00012077770952600986,7.57532802708738e-07,,,,,,,,,,,,,,,,,,,
30,3049,,,,,,,,,,,,,,,,,,,0.00012077770952600986,0.00012077770952600986,7.57532802708738e-07,,,,,,,,,,,,,,,,,,,
30,3068,,,,,,,,,,,,,,,,,,,,,,0.21412628889083862,0.5312978625297546,0.2497306615114212,0.2211221158504486,0.14572882652282715,0.6025448441505432,0.4793377220630646,0.3697751462459564,0.5054587721824646,0.5395015478134155,0.36067554354667664,0.5709049105644226,5.205657005310059,0.5361716747283936,0.35170793533325195,0.35132044553756714,0.5657923817634583,0.6417316794395447,0.4535800814628601
30,3068,3897.01904296875,3896.806884765625,3896.9677734375,3895.858642578125,4.6095871925354,5.038322448730469,0.013533218763768673,0.014027855359017849,0.013725968077778816,0.01798725500702858,0.6165565848350525,0.6601294875144958,0.6226018071174622,0.6786154508590698,0.26218298077583313,0.26670408248901367,0.2637476921081543,0.28938809037208557,,,,,,,,,,,,,,,,,,,,,,
31,3099,,,,,,,,,,,,,,,,,,,0.00012077770952600986,0.00012077770952600986,7.57532802708738e-07,,,,,,,,,,,,,,,,,,,
31,3149,,,,,,,,,,,,,,,,,,,0.00012077770952600986,0.00012077770952600986,7.57532802708738e-07,,,,,,,,,,,,,,,,,,,
31,3167,,,,,,,,,,,,,,,,,,,,,,0.22237014770507812,0.5253627896308899,0.26957347989082336,0.09250353276729584,0.15979966521263123,0.5923444032669067,0.4694957137107849,0.3549102246761322,0.5170039534568787,0.5153277516365051,0.3393755853176117,0.5681108236312866,5.228803634643555,0.5221695303916931,0.33579498529434204,0.3480534553527832,0.5481725335121155,0.6581747531890869,0.4338040351867676
31,3167,3897.078369140625,3896.91015625,3897.0009765625,3895.82421875,4.5726518630981445,5.034707546234131,0.013439318165183067,0.013961439952254295,0.013617272488772869,0.0181781817227602,0.6133614182472229,0.655465841293335,0.6205565929412842,0.6701743602752686,0.26333701610565186,0.268260657787323,0.2651192247867584,0.2928670346736908,,,,,,,,,,,,,,,,,,,,,,
